totalPitchingCount,B,S,O,b1,b2,b3,pitcher,pitcherHand,batter,batterHand,pitchType,speed,ballX,ballY,y,inning_number,inning_tb,batter_isPitcher,ballWidthLabel,ballHeightLabel,pitch_category,bottomTeam,topTeam,place,minute,hour,day,month,year,day_of_week,day_of_year,pitcher_order,batter_order
3,1,1,1,True,False,False,酒居 知史,0,角中 勝也,1,フォーク,134.0,20,1,0,7,0,0,3,2,2,9,5,9,0,18,30,6,2020,1,182,2,2
4,2,1,1,True,False,False,酒居 知史,0,角中 勝也,1,フォーク,133.0,16,3,0,7,0,0,3,2,2,9,5,9,0,18,30,6,2020,1,182,2,2
5,2,2,1,True,False,False,酒居 知史,0,角中 勝也,1,フォーク,135.0,18,7,0,7,0,0,3,0,2,9,5,9,0,18,30,6,2020,1,182,2,2
6,2,2,1,True,False,False,酒居 知史,0,角中 勝也,1,ストレート,144.0,6,5,0,7,0,0,1,1,0,9,5,9,0,18,30,6,2020,1,182,2,2
1,0,0,2,True,False,False,酒居 知史,0,清田 育宏,0,フォーク,134.0,16,4,0,7,0,0,1,1,2,9,5,9,0,18,30,6,2020,1,182,2,3
2,0,1,2,True,False,False,酒居 知史,0,清田 育宏,0,ストレート,143.0,7,4,0,7,0,0,3,1,0,9,5,9,0,18,30,6,2020,1,182,2,3
3,0,2,2,True,False,False,酒居 知史,0,清田 育宏,0,フォーク,135.0,12,10,0,7,0,0,2,0,2,9,5,9,0,18,30,6,2020,1,182,2,3
4,1,2,2,True,False,False,酒居 知史,0,清田 育宏,0,フォーク,135.0,11,7,0,7,0,0,2,0,2,9,5,9,0,18,30,6,2020,1,182,2,3
5,1,2,2,True,False,False,酒居 知史,0,清田 育宏,0,ストレート,144.0,4,5,0,7,0,0,3,1,0,9,5,9,0,18,30,6,2020,1,182,2,3
1,0,0,0,False,False,False,東條 大樹,0,下水流 昂,0,スライダー,123.0,12,8,0,7,1,0,2,0,1,9,5,9,0,18,30,6,2020,1,182,4,10
2,0,1,0,False,False,False,東條 大樹,0,下水流 昂,0,ストレート,140.0,3,5,0,7,1,0,3,1,0,9,5,9,0,18,30,6,2020,1,182,4,10
3,0,2,0,False,False,False,東條 大樹,0,下水流 昂,0,スライダー,125.0,1,9,0,7,1,0,3,0,1,9,5,9,0,18,30,6,2020,1,182,4,10
1,0,0,1,False,False,False,東條 大樹,0,辰己 涼介,1,カットファストボール,139.0,13,8,0,7,1,0,2,0,0,9,5,9,0,18,30,6,2020,1,182,4,9
2,0,1,1,False,False,False,東條 大樹,0,辰己 涼介,1,ストレート,143.0,19,8,0,7,1,0,3,0,0,9,5,9,0,18,30,6,2020,1,182,4,9
3,1,1,1,False,False,False,東條 大樹,0,辰己 涼介,1,カットファストボール,138.0,4,7,0,7,1,0,1,0,0,9,5,9,0,18,30,6,2020,1,182,4,9
1,0,0,2,False,False,False,東條 大樹,0,小深田 大翔,1,スライダー,125.0,21,1,0,7,1,0,3,2,1,9,5,9,0,18,30,6,2020,1,182,4,11
2,1,0,2,False,False,False,東條 大樹,0,小深田 大翔,1,スライダー,123.0,13,5,0,7,1,0,2,1,1,9,5,9,0,18,30,6,2020,1,182,4,11
3,1,1,2,False,False,False,東條 大樹,0,小深田 大翔,1,シュート,142.0,21,1,0,7,1,0,3,2,0,9,5,9,0,18,30,6,2020,1,182,4,11
4,2,1,2,False,False,False,東條 大樹,0,小深田 大翔,1,スライダー,125.0,12,5,1,7,1,0,2,1,1,9,5,9,0,18,30,6,2020,1,182,4,11
1,0,0,2,True,False,False,東條 大樹,0,鈴木 大地,1,カットファストボール,138.0,4,5,0,7,1,0,1,1,0,9,5,9,0,18,30,6,2020,1,182,4,2
2,0,1,2,True,False,False,東條 大樹,0,鈴木 大地,1,ストレート,140.0,16,0,0,7,1,0,3,2,0,9,5,9,0,18,30,6,2020,1,182,4,2
3,1,1,2,True,False,False,東條 大樹,0,鈴木 大地,1,ストレート,141.0,17,3,0,7,1,0,3,2,0,9,5,9,0,18,30,6,2020,1,182,4,2
4,1,2,2,True,False,False,東條 大樹,0,鈴木 大地,1,カットファストボール,140.0,7,9,0,7,1,0,1,0,0,9,5,9,0,18,30,6,2020,1,182,4,2
5,1,2,2,True,False,False,東條 大樹,0,鈴木 大地,1,カットファストボール,139.0,21,4,0,7,1,0,3,1,0,9,5,9,0,18,30,6,2020,1,182,4,2
6,2,2,2,True,False,False,東條 大樹,0,鈴木 大地,1,シュート,141.0,17,4,0,7,1,0,3,1,0,9,5,9,0,18,30,6,2020,1,182,4,2
7,2,2,2,True,False,False,東條 大樹,0,鈴木 大地,1,シュート,142.0,7,9,0,7,1,0,1,0,0,9,5,9,0,18,30,6,2020,1,182,4,2
1,0,0,0,False,False,False,安樂 智大,0,レアード,0,ストレート,142.0,15,4,0,8,0,0,1,1,0,9,5,9,0,18,30,6,2020,1,182,3,4
2,0,1,0,False,False,False,安樂 智大,0,レアード,0,ストレート,143.0,6,5,0,8,0,0,3,1,0,9,5,9,0,18,30,6,2020,1,182,3,4
1,0,0,1,False,False,False,安樂 智大,0,マーティン,1,スライダー,128.0,21,7,0,8,0,0,3,0,1,9,5,9,0,18,30,6,2020,1,182,3,5
2,1,0,1,False,False,False,安樂 智大,0,マーティン,1,ストレート,145.0,17,7,0,8,0,0,3,0,0,9,5,9,0,18,30,6,2020,1,182,3,5
3,1,1,1,False,False,False,安樂 智大,0,マーティン,1,カーブ,113.0,21,0,0,8,0,0,3,2,1,9,5,9,0,18,30,6,2020,1,182,3,5
4,2,1,1,False,False,False,安樂 智大,0,マーティン,1,ストレート,141.0,15,5,0,8,0,0,3,1,0,9,5,9,0,18,30,6,2020,1,182,3,5
5,2,2,1,False,False,False,安樂 智大,0,マーティン,1,カーブ,118.0,13,5,1,8,0,0,2,1,1,9,5,9,0,18,30,6,2020,1,182,3,5
1,0,0,1,False,False,False,安樂 智大,0,中村 奨吾,0,フォーク,128.0,11,3,0,8,0,0,2,2,2,9,5,9,0,18,30,6,2020,1,182,3,6
2,0,1,1,False,False,False,安樂 智大,0,中村 奨吾,0,ストレート,142.0,21,3,0,8,0,0,1,2,0,9,5,9,0,18,30,6,2020,1,182,3,6
3,1,1,1,False,False,False,安樂 智大,0,中村 奨吾,0,フォーク,132.0,11,8,0,8,0,0,2,0,2,9,5,9,0,18,30,6,2020,1,182,3,6
1,0,0,2,False,False,False,安樂 智大,0,井上 晴哉,0,ストレート,142.0,1,9,0,8,0,0,3,0,0,9,5,9,0,18,30,6,2020,1,182,3,7
2,1,0,2,False,False,False,安樂 智大,0,井上 晴哉,0,ストレート,142.0,6,4,0,8,0,0,3,1,0,9,5,9,0,18,30,6,2020,1,182,3,7
3,1,1,2,False,False,False,安樂 智大,0,井上 晴哉,0,フォーク,129.0,12,3,0,8,0,0,2,2,2,9,5,9,0,18,30,6,2020,1,182,3,7
4,1,2,2,False,False,False,安樂 智大,0,井上 晴哉,0,ストレート,144.0,1,5,0,8,0,0,3,1,0,9,5,9,0,18,30,6,2020,1,182,3,7
5,2,2,2,False,False,False,安樂 智大,0,井上 晴哉,0,フォーク,129.0,14,5,0,8,0,0,1,1,2,9,5,9,0,18,30,6,2020,1,182,3,7
6,2,2,2,False,False,False,安樂 智大,0,井上 晴哉,0,スライダー,133.0,13,7,0,8,0,0,2,0,1,9,5,9,0,18,30,6,2020,1,182,3,7
1,0,0,0,False,False,False,田中 靖洋,0,ブラッシュ,0,ストレート,145.0,15,5,0,8,1,0,1,1,0,9,5,9,0,18,30,6,2020,1,182,5,3
1,0,0,1,False,False,False,田中 靖洋,0,浅村 栄斗,0,カットファストボール,138.0,1,9,0,8,1,0,3,0,0,9,5,9,0,18,30,6,2020,1,182,5,4
2,0,1,1,False,False,False,田中 靖洋,0,浅村 栄斗,0,シュート,147.0,18,5,0,8,1,0,1,1,0,9,5,9,0,18,30,6,2020,1,182,5,4
3,0,2,1,False,False,False,田中 靖洋,0,浅村 栄斗,0,カットファストボール,138.0,7,2,0,8,1,0,3,2,0,9,5,9,0,18,30,6,2020,1,182,5,4
1,0,0,2,False,False,False,田中 靖洋,0,島内 宏明,1,スライダー,128.0,3,10,0,8,1,0,1,0,1,9,5,9,0,18,30,6,2020,1,182,5,5
2,1,0,2,False,False,False,田中 靖洋,0,島内 宏明,1,シュート,146.0,13,3,0,8,1,0,2,2,0,9,5,9,0,18,30,6,2020,1,182,5,5
3,1,1,2,False,False,False,田中 靖洋,0,島内 宏明,1,カットファストボール,135.0,21,0,0,8,1,0,3,2,0,9,5,9,0,18,30,6,2020,1,182,5,5
4,2,1,2,False,False,False,田中 靖洋,0,島内 宏明,1,カットファストボール,138.0,7,6,1,8,1,0,1,1,0,9,5,9,0,18,30,6,2020,1,182,5,5
1,0,0,2,True,False,False,田中 靖洋,0,ロメロ,0,ストレート,144.0,2,9,0,8,1,0,3,0,0,9,5,9,0,18,30,6,2020,1,182,5,6
2,1,0,2,True,False,False,田中 靖洋,0,ロメロ,0,シュート,143.0,4,7,0,8,1,0,3,0,0,9,5,9,0,18,30,6,2020,1,182,5,6
3,1,1,2,True,False,False,田中 靖洋,0,ロメロ,0,シュート,145.0,17,9,0,8,1,0,1,0,0,9,5,9,0,18,30,6,2020,1,182,5,6
4,1,2,2,True,False,False,田中 靖洋,0,ロメロ,0,カットファストボール,138.0,8,7,0,8,1,0,3,0,0,9,5,9,0,18,30,6,2020,1,182,5,6
5,1,2,2,True,False,False,田中 靖洋,0,ロメロ,0,カットファストボール,139.0,3,10,0,8,1,0,3,0,0,9,5,9,0,18,30,6,2020,1,182,5,6
6,2,2,2,True,False,False,田中 靖洋,0,ロメロ,0,シュート,144.0,13,10,0,8,1,0,2,0,0,9,5,9,0,18,30,6,2020,1,182,5,6
1,0,0,0,False,False,False,安樂 智大,0,佐藤 都志也,1,スライダー,125.0,13,9,0,9,0,0,2,0,1,9,5,9,0,18,30,6,2020,1,182,3,10
2,1,0,0,False,False,False,安樂 智大,0,佐藤 都志也,1,スライダー,132.0,11,4,0,9,0,0,2,1,1,9,5,9,0,18,30,6,2020,1,182,3,10
3,1,1,0,False,False,False,安樂 智大,0,佐藤 都志也,1,フォーク,131.0,12,10,0,9,0,0,2,0,2,9,5,9,0,18,30,6,2020,1,182,3,10
4,2,1,0,False,False,False,安樂 智大,0,佐藤 都志也,1,ストレート,143.0,12,5,0,9,0,0,2,1,0,9,5,9,0,18,30,6,2020,1,182,3,10
1,0,0,1,False,False,False,安樂 智大,0,福田 光輝,1,ストレート,145.0,9,5,0,9,0,0,2,1,0,9,5,9,0,18,30,6,2020,1,182,3,11
2,0,1,1,False,False,False,安樂 智大,0,福田 光輝,1,ストレート,145.0,20,0,0,9,0,0,3,2,0,9,5,9,0,18,30,6,2020,1,182,3,11
3,1,1,1,False,False,False,安樂 智大,0,福田 光輝,1,フォーク,134.0,21,5,0,9,0,0,3,1,2,9,5,9,0,18,30,6,2020,1,182,3,11
4,1,2,1,False,False,False,安樂 智大,0,福田 光輝,1,ストレート,146.0,19,4,0,9,0,0,3,1,0,9,5,9,0,18,30,6,2020,1,182,3,11
1,0,0,2,False,False,False,安樂 智大,0,安田 尚憲,1,ストレート,147.0,19,4,0,9,0,0,3,1,0,9,5,9,0,18,30,6,2020,1,182,3,12
2,0,1,2,False,False,False,安樂 智大,0,安田 尚憲,1,ストレート,146.0,16,2,0,9,0,0,3,2,0,9,5,9,0,18,30,6,2020,1,182,3,12
3,0,2,2,False,False,False,安樂 智大,0,安田 尚憲,1,ストレート,149.0,21,6,0,9,0,0,3,1,0,9,5,9,0,18,30,6,2020,1,182,3,12
4,1,2,2,False,False,False,安樂 智大,0,安田 尚憲,1,フォーク,135.0,10,10,0,9,0,0,2,0,2,9,5,9,0,18,30,6,2020,1,182,3,12
5,2,2,2,False,False,False,安樂 智大,0,安田 尚憲,1,ストレート,145.0,16,2,0,9,0,0,3,2,0,9,5,9,0,18,30,6,2020,1,182,3,12
1,0,0,0,False,False,False,上沢 直之,0,栗原 陵矢,1,ストレート,150.0,17,8,0,1,0,0,3,0,0,0,10,7,0,18,30,6,2020,1,182,1,1
2,0,1,0,False,False,False,上沢 直之,0,栗原 陵矢,1,カットファストボール,137.0,7,1,0,1,0,0,1,2,0,0,10,7,0,18,30,6,2020,1,182,1,1
3,0,2,0,False,False,False,上沢 直之,0,栗原 陵矢,1,フォーク,137.0,19,10,0,1,0,0,3,0,2,0,10,7,0,18,30,6,2020,1,182,1,1
4,1,2,0,False,False,False,上沢 直之,0,栗原 陵矢,1,カットファストボール,137.0,11,6,0,1,0,0,2,1,0,0,10,7,0,18,30,6,2020,1,182,1,1
5,1,2,0,False,False,False,上沢 直之,0,栗原 陵矢,1,ストレート,137.0,17,0,0,1,0,0,3,2,0,0,10,7,0,18,30,6,2020,1,182,1,1
6,2,2,0,False,False,False,上沢 直之,0,栗原 陵矢,1,フォーク,137.0,17,6,0,1,0,0,3,1,2,0,10,7,0,18,30,6,2020,1,182,1,1
7,2,2,0,False,False,False,上沢 直之,0,栗原 陵矢,1,ストレート,137.0,16,2,0,1,0,0,3,2,0,0,10,7,0,18,30,6,2020,1,182,1,1
1,0,0,1,False,False,False,上沢 直之,0,柳田 悠岐,1,スライダー,137.0,16,5,0,1,0,0,3,1,1,0,10,7,0,18,30,6,2020,1,182,1,2
2,0,1,1,False,False,False,上沢 直之,0,柳田 悠岐,1,フォーク,137.0,12,4,0,1,0,0,2,1,2,0,10,7,0,18,30,6,2020,1,182,1,2
3,0,2,1,False,False,False,上沢 直之,0,柳田 悠岐,1,ストレート,137.0,17,7,0,1,0,0,3,0,0,0,10,7,0,18,30,6,2020,1,182,1,2
1,0,0,2,False,False,False,上沢 直之,0,今宮 健太,0,カーブ,137.0,7,4,0,1,0,0,3,1,1,0,10,7,0,18,30,6,2020,1,182,1,3
2,0,1,2,False,False,False,上沢 直之,0,今宮 健太,0,スライダー,137.0,1,9,0,1,0,0,3,0,1,0,10,7,0,18,30,6,2020,1,182,1,3
3,1,1,2,False,False,False,上沢 直之,0,今宮 健太,0,ストレート,137.0,19,0,0,1,0,0,1,2,0,0,10,7,0,18,30,6,2020,1,182,1,3
4,1,2,2,False,False,False,上沢 直之,0,今宮 健太,0,スライダー,137.0,4,10,0,1,0,0,3,0,1,0,10,7,0,18,30,6,2020,1,182,1,3
5,2,2,2,False,False,False,上沢 直之,0,今宮 健太,0,スライダー,137.0,5,8,0,1,0,0,3,0,1,0,10,7,0,18,30,6,2020,1,182,1,3
1,0,0,0,False,False,False,ムーア,1,西川 遥輝,1,ストレート,137.0,14,6,0,1,1,0,3,1,0,0,10,7,0,18,30,6,2020,1,182,1,1
2,0,1,0,False,False,False,ムーア,1,西川 遥輝,1,ストレート,137.0,2,5,0,1,1,0,1,1,0,0,10,7,0,18,30,6,2020,1,182,1,1
3,1,1,0,False,False,False,ムーア,1,西川 遥輝,1,ストレート,137.0,6,5,0,1,1,0,1,1,0,0,10,7,0,18,30,6,2020,1,182,1,1
4,1,2,0,False,False,False,ムーア,1,西川 遥輝,1,カーブ,137.0,14,1,0,1,1,0,3,2,1,0,10,7,0,18,30,6,2020,1,182,1,1
5,2,2,0,False,False,False,ムーア,1,西川 遥輝,1,ストレート,137.0,16,7,0,1,1,0,3,0,0,0,10,7,0,18,30,6,2020,1,182,1,1
6,2,2,0,False,False,False,ムーア,1,西川 遥輝,1,チェンジアップ,137.0,9,0,0,1,1,0,2,2,2,0,10,7,0,18,30,6,2020,1,182,1,1
7,3,2,0,False,False,False,ムーア,1,西川 遥輝,1,ストレート,137.0,20,6,0,1,1,0,3,1,0,0,10,7,0,18,30,6,2020,1,182,1,1
1,0,0,1,False,False,False,ムーア,1,渡邉 諒,0,ストレート,147.0,7,8,0,1,1,0,3,0,0,0,10,7,0,18,30,6,2020,1,182,1,2
2,0,1,1,False,False,False,ムーア,1,渡邉 諒,0,チェンジアップ,133.0,16,6,0,1,1,0,1,1,2,0,10,7,0,18,30,6,2020,1,182,1,2
3,0,2,1,False,False,False,ムーア,1,渡邉 諒,0,ストレート,145.0,21,3,0,1,1,0,1,2,0,0,10,7,0,18,30,6,2020,1,182,1,2
4,1,2,1,False,False,False,ムーア,1,渡邉 諒,0,ストレート,146.0,5,4,0,1,1,0,3,1,0,0,10,7,0,18,30,6,2020,1,182,1,2
1,0,0,2,False,False,False,ムーア,1,近藤 健介,1,ストレート,137.0,20,8,0,1,1,0,3,0,0,0,10,7,0,18,30,6,2020,1,182,1,3
2,1,0,2,False,False,False,ムーア,1,近藤 健介,1,ストレート,149.0,18,3,0,1,1,0,3,2,0,0,10,7,0,18,30,6,2020,1,182,1,3
3,1,1,2,False,False,False,ムーア,1,近藤 健介,1,カーブ,129.0,14,10,0,1,1,0,3,0,1,0,10,7,0,18,30,6,2020,1,182,1,3
4,2,1,2,False,False,False,ムーア,1,近藤 健介,1,ストレート,149.0,17,5,0,1,1,0,3,1,0,0,10,7,0,18,30,6,2020,1,182,1,3
5,2,2,2,False,False,False,ムーア,1,近藤 健介,1,チェンジアップ,133.0,17,10,0,1,1,0,3,0,2,0,10,7,0,18,30,6,2020,1,182,1,3
1,0,0,0,False,False,False,上沢 直之,0,長谷川 勇也,1,スライダー,123.0,18,5,0,2,0,0,3,1,1,0,10,7,0,18,30,6,2020,1,182,1,4
2,0,1,0,False,False,False,上沢 直之,0,長谷川 勇也,1,ストレート,145.0,19,3,1,2,0,0,3,2,0,0,10,7,0,18,30,6,2020,1,182,1,4
1,0,0,0,False,True,False,上沢 直之,0,バレンティン,0,ストレート,145.0,8,9,0,2,0,0,3,0,0,0,10,7,0,18,30,6,2020,1,182,1,5
2,1,0,0,False,True,False,上沢 直之,0,バレンティン,0,ストレート,145.0,9,8,0,2,0,0,2,0,0,0,10,7,0,18,30,6,2020,1,182,1,5
1,0,0,1,False,False,True,上沢 直之,0,上林 誠知,1,カットファストボール,143.0,15,1,0,2,0,0,3,2,0,0,10,7,0,18,30,6,2020,1,182,1,6
2,1,0,1,False,False,True,上沢 直之,0,上林 誠知,1,フォーク,143.0,17,8,0,2,0,0,3,0,2,0,10,7,0,18,30,6,2020,1,182,1,6
3,1,1,1,False,False,True,上沢 直之,0,上林 誠知,1,フォーク,141.0,14,9,0,2,0,0,3,0,2,0,10,7,0,18,30,6,2020,1,182,1,6
4,1,2,1,False,False,True,上沢 直之,0,上林 誠知,1,ストレート,142.0,8,5,0,2,0,0,1,1,0,0,10,7,0,18,30,6,2020,1,182,1,6
1,0,0,2,False,False,True,上沢 直之,0,牧原 大成,1,カットファストボール,142.0,2,8,0,2,0,0,1,0,0,0,10,7,0,18,30,6,2020,1,182,1,7
2,1,0,2,False,False,True,上沢 直之,0,牧原 大成,1,ストレート,146.0,12,8,0,2,0,0,2,0,0,0,10,7,0,18,30,6,2020,1,182,1,7
1,0,0,0,False,False,False,ムーア,1,中田 翔,0,ストレート,144.0,18,4,0,2,1,0,1,1,0,0,10,7,0,18,30,6,2020,1,182,1,4
2,0,1,0,False,False,False,ムーア,1,中田 翔,0,ストレート,146.0,8,1,0,2,1,0,3,2,0,0,10,7,0,18,30,6,2020,1,182,1,4
3,1,1,0,False,False,False,ムーア,1,中田 翔,0,カットファストボール,143.0,19,6,0,2,1,0,1,1,0,0,10,7,0,18,30,6,2020,1,182,1,4
4,1,2,0,False,False,False,ムーア,1,中田 翔,0,ストレート,147.0,18,3,0,2,1,0,1,2,0,0,10,7,0,18,30,6,2020,1,182,1,4
1,0,0,1,False,False,False,ムーア,1,大田 泰示,0,カーブ,126.0,18,10,0,2,1,0,1,0,1,0,10,7,0,18,30,6,2020,1,182,1,5
2,0,1,1,False,False,False,ムーア,1,大田 泰示,0,チェンジアップ,132.0,14,10,0,2,1,0,1,0,2,0,10,7,0,18,30,6,2020,1,182,1,5
3,1,1,1,False,False,False,ムーア,1,大田 泰示,0,チェンジアップ,130.0,14,10,0,2,1,0,1,0,2,0,10,7,0,18,30,6,2020,1,182,1,5
4,2,1,1,False,False,False,ムーア,1,大田 泰示,0,ストレート,147.0,5,4,0,2,1,0,3,1,0,0,10,7,0,18,30,6,2020,1,182,1,5
5,2,2,1,False,False,False,ムーア,1,大田 泰示,0,カーブ,127.0,17,7,0,2,1,0,1,0,1,0,10,7,0,18,30,6,2020,1,182,1,5
6,2,2,1,False,False,False,ムーア,1,大田 泰示,0,ストレート,146.0,4,5,0,2,1,0,3,1,0,0,10,7,0,18,30,6,2020,1,182,1,5
7,2,2,1,False,False,False,ムーア,1,大田 泰示,0,チェンジアップ,108.0,20,10,0,2,1,0,1,0,2,0,10,7,0,18,30,6,2020,1,182,1,5
8,3,2,1,False,False,False,ムーア,1,大田 泰示,0,チェンジアップ,131.0,4,2,0,2,1,0,3,2,2,0,10,7,0,18,30,6,2020,1,182,1,5
1,0,0,2,False,False,False,ムーア,1,清宮 幸太郎,1,ストレート,149.0,19,10,0,2,1,0,3,0,0,0,10,7,0,18,30,6,2020,1,182,1,6
2,1,0,2,False,False,False,ムーア,1,清宮 幸太郎,1,ストレート,147.0,15,6,0,2,1,0,3,1,0,0,10,7,0,18,30,6,2020,1,182,1,6
1,0,0,0,False,False,False,上沢 直之,0,松田 宣浩,0,スライダー,129.0,4,10,0,3,0,0,3,0,1,0,10,7,0,18,30,6,2020,1,182,1,8
2,1,0,0,False,False,False,上沢 直之,0,松田 宣浩,0,フォーク,140.0,14,8,0,3,0,0,1,0,2,0,10,7,0,18,30,6,2020,1,182,1,8
3,1,1,0,False,False,False,上沢 直之,0,松田 宣浩,0,ストレート,146.0,5,8,0,3,0,0,3,0,0,0,10,7,0,18,30,6,2020,1,182,1,8
1,0,0,1,False,False,False,上沢 直之,0,甲斐 拓也,0,ストレート,146.0,8,8,0,3,0,0,3,0,0,0,10,7,0,18,30,6,2020,1,182,1,9
2,0,1,1,False,False,False,上沢 直之,0,甲斐 拓也,0,スライダー,132.0,3,4,0,3,0,0,3,1,1,0,10,7,0,18,30,6,2020,1,182,1,9
3,1,1,1,False,False,False,上沢 直之,0,甲斐 拓也,0,フォーク,143.0,9,10,0,3,0,0,2,0,2,0,10,7,0,18,30,6,2020,1,182,1,9
4,2,1,1,False,False,False,上沢 直之,0,甲斐 拓也,0,スライダー,133.0,8,10,0,3,0,0,3,0,1,0,10,7,0,18,30,6,2020,1,182,1,9
5,3,1,1,False,False,False,上沢 直之,0,甲斐 拓也,0,ストレート,144.0,13,0,0,3,0,0,2,2,0,0,10,7,0,18,30,6,2020,1,182,1,9
1,0,0,1,True,False,False,上沢 直之,0,栗原 陵矢,1,ストレート,145.0,21,3,0,3,0,0,3,2,0,0,10,7,0,18,30,6,2020,1,182,1,1
2,1,0,1,True,False,False,上沢 直之,0,栗原 陵矢,1,カットファストボール,140.0,14,0,0,3,0,0,3,2,0,0,10,7,0,18,30,6,2020,1,182,1,1
3,2,0,1,True,False,False,上沢 直之,0,栗原 陵矢,1,カットファストボール,142.0,8,0,0,3,0,0,1,2,0,0,10,7,0,18,30,6,2020,1,182,1,1
4,3,0,1,True,False,False,上沢 直之,0,栗原 陵矢,1,ストレート,144.0,15,4,0,3,0,0,3,1,0,0,10,7,0,18,30,6,2020,1,182,1,1
5,3,1,1,True,False,False,上沢 直之,0,栗原 陵矢,1,フォーク,141.0,21,3,0,3,0,0,3,2,2,0,10,7,0,18,30,6,2020,1,182,1,1
1,0,0,1,True,True,False,上沢 直之,0,柳田 悠岐,1,ストレート,142.0,18,5,0,3,0,0,3,1,0,0,10,7,0,18,30,6,2020,1,182,1,2
2,0,1,1,True,True,False,上沢 直之,0,柳田 悠岐,1,スライダー,127.0,20,7,0,3,0,0,3,0,1,0,10,7,0,18,30,6,2020,1,182,1,2
3,1,1,1,True,True,False,上沢 直之,0,柳田 悠岐,1,フォーク,141.0,18,8,1,3,0,0,3,0,2,0,10,7,0,18,30,6,2020,1,182,1,2
1,0,0,1,True,True,True,上沢 直之,0,今宮 健太,0,フォーク,142.0,12,10,0,3,0,0,2,0,2,0,10,7,0,18,30,6,2020,1,182,1,3
2,0,1,1,True,True,True,上沢 直之,0,今宮 健太,0,カットファストボール,139.0,4,0,0,3,0,0,3,2,0,0,10,7,0,18,30,6,2020,1,182,1,3
3,1,1,1,True,True,True,上沢 直之,0,今宮 健太,0,シュート,144.0,11,2,0,3,0,0,2,2,0,0,10,7,0,18,30,6,2020,1,182,1,3
1,0,0,2,True,False,True,上沢 直之,0,長谷川 勇也,1,スライダー,126.0,17,6,0,3,0,0,3,1,1,0,10,7,0,18,30,6,2020,1,182,1,4
2,0,1,2,True,False,True,上沢 直之,0,長谷川 勇也,1,カットファストボール,139.0,8,2,0,3,0,0,1,2,0,0,10,7,0,18,30,6,2020,1,182,1,4
3,0,2,2,True,False,True,上沢 直之,0,長谷川 勇也,1,ストレート,142.0,20,8,0,3,0,0,3,0,0,0,10,7,0,18,30,6,2020,1,182,1,4
4,1,2,2,True,False,True,上沢 直之,0,長谷川 勇也,1,スライダー,126.0,10,10,0,3,0,0,2,0,1,0,10,7,0,18,30,6,2020,1,182,1,4
5,2,2,2,False,True,True,上沢 直之,0,長谷川 勇也,1,フォーク,141.0,18,10,0,3,0,0,3,0,2,0,10,7,0,18,30,6,2020,1,182,1,4
6,3,2,2,False,True,True,上沢 直之,0,長谷川 勇也,1,スライダー,128.0,12,8,0,3,0,0,2,0,1,0,10,7,0,18,30,6,2020,1,182,1,4
1,0,0,0,False,False,False,ムーア,1,野村 佑希,0,ストレート,143.0,11,5,0,3,1,0,2,1,0,0,10,7,0,18,30,6,2020,1,182,1,7
1,0,0,1,False,False,False,ムーア,1,中島 卓也,1,ストレート,148.0,13,7,0,3,1,0,2,0,0,0,10,7,0,18,30,6,2020,1,182,1,8
2,0,1,1,False,False,False,ムーア,1,中島 卓也,1,カーブ,127.0,18,7,0,3,1,0,3,0,1,0,10,7,0,18,30,6,2020,1,182,1,8
3,0,2,1,False,False,False,ムーア,1,中島 卓也,1,ストレート,149.0,14,7,0,3,1,0,3,0,0,0,10,7,0,18,30,6,2020,1,182,1,8
1,0,0,2,False,False,False,ムーア,1,清水 優心,0,ストレート,145.0,20,3,0,3,1,0,1,2,0,0,10,7,0,18,30,6,2020,1,182,1,9
2,1,0,2,False,False,False,ムーア,1,清水 優心,0,チェンジアップ,132.0,14,9,0,3,1,0,1,0,2,0,10,7,0,18,30,6,2020,1,182,1,9
3,1,1,2,False,False,False,ムーア,1,清水 優心,0,ストレート,146.0,13,5,0,3,1,0,2,1,0,0,10,7,0,18,30,6,2020,1,182,1,9
4,1,2,2,False,False,False,ムーア,1,清水 優心,0,カーブ,127.0,10,8,0,3,1,0,2,0,1,0,10,7,0,18,30,6,2020,1,182,1,9
1,0,0,0,False,False,False,上沢 直之,0,バレンティン,0,カーブ,110.0,21,0,0,4,0,0,1,2,1,0,10,7,0,18,30,6,2020,1,182,1,5
2,1,0,0,False,False,False,上沢 直之,0,バレンティン,0,ストレート,145.0,2,10,0,4,0,0,3,0,0,0,10,7,0,18,30,6,2020,1,182,1,5
3,2,0,0,False,False,False,上沢 直之,0,バレンティン,0,ストレート,142.0,4,10,0,4,0,0,3,0,0,0,10,7,0,18,30,6,2020,1,182,1,5
4,3,0,0,False,False,False,上沢 直之,0,バレンティン,0,ストレート,144.0,6,10,0,4,0,0,3,0,0,0,10,7,0,18,30,6,2020,1,182,1,5
1,0,0,0,True,False,False,上沢 直之,0,上林 誠知,1,フォーク,138.0,18,7,0,4,0,0,3,0,2,0,10,7,0,18,30,6,2020,1,182,1,6
1,0,0,1,True,False,False,上沢 直之,0,牧原 大成,1,スライダー,125.0,14,10,0,4,0,0,3,0,1,0,10,7,0,18,30,6,2020,1,182,1,7
